x,y,z
-11.874514945782508,-2.63882525997869,3.8561727923892075
-11.796864817684764,-2.658037299460634,3.95327302770103
-11.717372915013293,-2.677115590538186,4.048902933361053
-11.63606731346103,-2.696057392470022,4.143028053446479
-11.55297673794201,-2.714860010138014,4.235614463613282
-11.468130552451948,-2.7335207948985607,4.326628783333138
-11.381558749695527,-2.752037145419703,4.416038187938017
-11.293291940484046,-2.770406508503806,4.503810420468058
-11.20336134290725,-2.7886263798955313,4.589913803318154
-11.111798771283064,-2.8066943050751894,4.674317249679037
-11.018636624889359,-2.824607880036714,4.756990274768529
-10.923907876481582,-2.8423647520507767,4.83790300684871
-10.827646060600463,-2.8599626204121247,4.917026198025008
-10.729885261674,-2.8773992371715047,4.994331234823029
-10.630660101917867,-2.8946724078516644,5.069790148539255
-10.530005729038734,-2.9117799921473995,5.143375625361722
-10.427957803744816,-2.9287199046094257,5.215061016256836
-10.324552487068164,-2.9454901153117854,5.284820346618665
-10.219826427503302,-2.962088650502927,5.352628325677054
-10.11381674796682,-2.9785135932398767,5.418460355661073
-10.006561032582612,-2.994763084005651,5.482292540714282
-9.898097313297566,-3.0108353213096555,5.544101695558521
-9.788464056332531,-3.026728562270879,5.603865353902957
-9.677700148473463,-3.04244112318375,5.661561776595192
-9.565844883207735,-3.057971380066499,5.717169959511383
-9.452937946710588,-3.073317769191986,5.770669641182402
-9.339019403686907,-3.088478787600651,5.822041310153155
-9.22412968307334,-3.1034529935956465,5.871266212072286
-9.108309563606038,-3.118239007219924,5.918326356509583
-8.991600159259267,-3.1328355107151498,5.963204523498501
-8.87404290456012,-3.1472412489624086,6.005884269801373
-8.755679539784774,-3.161455029904404,6.046349934894886
-8.636552096041635,-3.175475724949242,6.084586646673573
-8.516702880246708,-3.189302269355629,6.120580326869191
-8.396174459996983,-3.2029336625991816,6.154317696183886
-8.27500964834691,-3.2163689687201367,6.185786279135228
-8.153251488493943,-3.229607316652001,6.2149744086112575
-8.030943238378484,-3.242647900531217,6.241871230133837
-7.908128355203942,-3.255489979987739,6.266466705828665
-7.784850479882572,-3.268132880416507,6.28875161810044
-7.661153421412774,-3.2805759932295055,6.308717573011786
-7.537081141193549,-3.292818776088686,6.32635700336466
-7.4126777372819,-3.3048607531192853,6.341663171483021
-7.287987428598844,-3.316701515103898,6.354630171695734
-7.163054539089965,-3.328340719656832,6.365252932518758
-7.037923481846178,-3.339778091378996,6.373527218535736
-6.912638743190551,-3.351013421993162,6.379449631976305
-6.787244866737104,-3.362046570459479,6.383017613991491
-6.661786437427289,-3.3728774630713327,6.384229445625695
-6.5363080655501165,-3.383506093531431,6.383084248484874
-6.4108543707517125,-3.3939325230080986,6.379581985100669
-6.285469966040208,-3.40415688017176,6.3737234589902965
-6.1601994417918275,-3.4141793612115943,6.365510314412179
-6.03508734976399,-3.424000229832305,6.3549450358174
-5.910178187121363,-3.433619817231076,6.342030946997111
-5.785516380480675,-3.4430385220545427,6.326772209926284
-5.661146269980116,-3.4522568103360216,6.309173823304138
-5.537112093379216,-3.4612752154127353,6.289241620791823
-5.413457970195072,-3.470094337823192,6.266982268947975
-5.290227885880548,-3.478714845184767,6.242403264862942
-5.167465676050528,-3.487137472051274,6.215512933492486
-5.0452150107617335,-3.4953630197508705,6.186320424692005
-4.923519378852052,-3.5033923562040394,6.1548357099523345
-4.802422072345044,-3.511226415721803,6.121069578838366
-4.681966170925319,-3.518866198784245,6.085033635131764
-4.562194526490535,-3.5263127717992084,6.046740292679257
-4.443149747785597,-3.5335672668414326,6.006202770948009
-4.3248741851247186,-3.5406308813719884,5.963435090289738
-4.207409915206979,-3.547504877938206,5.918452066915345
-4.090798726030854,-3.554190583854002,5.871269307581922
-3.9750821019132627,-3.5606893908608335,5.821903203994103
-3.860301208618633,-3.5670027547692333,5.770370926921867
-3.746496878603381,-3.5731321950810013,5.71669042003694
-3.6337095963812542,-3.579079294592198,5.6608803934701655
-3.5219794840147878,-3.584845698976941,5.602960317092155
-3.4113462867382345,-3.5904331163521572,5.542950413519791
-3.301849358717219,-3.5958433168233124,5.480871650851154
-3.193527648950254,-3.601078132011281,5.416745735131577
-3.086419687317278,-3.606139454560416,5.350595102553653
-2.980563570780343,-3.611029237627902,5.282442911394109
-2.875996949741375,-3.615749494354572,5.212313033690517
-2.7727570145620626,-3.6203022973172194,5.14023004666094
-2.6708804822506846,-3.624689777962592,5.066219223869781
-2.5704035833207715,-3.6289141260231377,4.990306526143005
-2.471362048826379,-3.6329775889146685,4.912518592236243
-2.3737910975786014,-3.6368824711160377,4.832882729259152
-2.2777254235479747,-3.6406311335310155,4.7514269028596505
-2.18319918345744,-3.64422599283245,4.66817972717165
-2.090245984570131,-3.647669520788902,4.583170454530037
-1.9988988726766208,-3.6509642435738936,4.496428964956757
-1.9091903202858262,-3.654112741057891,4.407985755421831
-1.8211522150238402,-3.6571176460832566,4.3178719288833864
-1.7348158482449338,-3.659981643722243,4.226119183110706
-1.6502119038586927,-3.6627074705182885,4.13275979929446
-1.567370447377476,-3.665297913710714,4.037826630448406
-1.4863209151879635,-3.6677558104430354,3.9413530896067672
-1.407092104050721,-3.6700840469550684,3.843373137821726
-1.3297121608314928,-3.672285557759022,3.7439212719654797
-1.2542085724679086,-3.6743633247997582,3.64303251234134
-1.1806081561752038,-3.676320376599404,3.540742390108538
-1.1089370498943711,-3.6781597873865555,3.4370869345253086
-1.039220702986176,-3.6798846762102335,3.332102660015014
-0.971483867174362,-3.681498206038838,3.2258265530601116
-0.9057505877411653,-3.6830035828442798,3.1182960589287356
-0.842044194978333,-3.68440405467155,3.009549068238923
-0.7803872958966238,-3.6857029106938937,2.8996239033652977
-0.7208017661966346,-3.6869034802538745,2.7885593046933312
-0.663308742503897,-3.688009131890525,2.676394416726228
-0.6079286148708359,-3.6890232723528102,2.563168774049491
-0.5546810195482771,-3.6899493455996804,2.4489222871584837
-0.5035848320289619,-3.6907908317869267,2.3336952281540286
-0.4546581603655134,-3.691551246241087,2.217528216311436
-0.40791833876513317,-3.692234138420678,2.1004622035282026
-0.3633819214632117,-3.6928430908649883,1.9825384596557352
-0.32106467687802204,-3.693381718130686,1.8637985577205451
-0.28098158204837287,-3.6938536657165395,1.7442843590402148
-0.24314681735618038,-3.694262608976476,1.6240379982397064
-0.20757376153571577,-3.6946122520212805,1.5031018681734327
-0.17427498697115273,-3.6949063266091935,1.3815186047586538
-0.1432622552840657,-3.6951485910257076,1.259331071725677
-0.11454651321220731,-3.6953428289528123,1.136582345290553
-0.08813788878101028,-3.695492848328008,1.0133156987557215
-0.0640456877689945,-3.695602480193363,0.8895745870443253
-0.042278390468202184,-3.6956755775349075,0.7654026311738011
-0.0228436487406654,-3.6957160141126733,0.6408436026743572
-0.00574828337185771,-3.695727683281665,0.5159414079581254
0.00900171827815208,-3.695714496804079,0.39074007264451505
0.02140120432506775,-3.6956803836530816,0.2652837258475778
0.03144586011183624,-3.69562928880845,0.1396165844310438
0.03913220966056787,-3.6955651720443883,0.013782937236702014
0.04445761682471916,-3.6954920067098525,-0.11217287070805701
0.04742028614120683,-3.695413778501695,-0.23820645399796436
0.048019263382380634,-3.695334484230954,-0.3642734026670435
0.046254435807768814,-3.6952581305826233,-0.49032929800955427
0.04212653211576971,-3.695188732869223,-0.6163297283990382
0.03563712209542822,-3.695130313778517,-0.7422303050996613
0.026788615978626872,-3.695086902115713,-0.8679866780643063
0.015584263493146469,-3.6950625315404744,-0.9935545517136303
0.002028152617068072,-3.6950612392990956,-1.1188897006904548
-0.013874791964824527,-3.6950870649522036,-1.2439479855838769
-0.032118810701845,-3.69514404909829,-1.3686853686173657
-0.052697311314639686,-3.6952362320934773,-1.493057929295365
-0.07560287122783937,-3.6953676527678354,-1.6170218800027092
-0.10082724029705227,-3.695542347138626,-1.740533581551329
-0.12836134382909528,-3.6957643471208224,-1.8635495586687258
-0.15819528589405027,-3.696037679235266,-1.986026515422604
-0.1903183529279479,-3.696366363314845,-2.1079213505763246
-0.22471901762438776,-3.6967544112090245,-2.2291911728696148
-0.26138494311368565,-3.6972058254871283,-2.34979331621915
-0.30030298742772704,-3.69772459814072,-2.4696853548336697
-0.341459208248764,-3.6983147092854827,-2.588825118238178
-0.3848388679403182,-3.6989801258629402,-2.7071707062020605
-0.4304264388581219,-3.69972480034241,-2.824680503565749
-0.478205608939025,-3.700552669423579,-2.9413131949607645
-0.5281592875656902,-3.7014676527400616,-3.0570277794179805
-0.5802696117047542,-3.702473651564327,-3.171783584858898
-0.6345179523161381,-3.7035745475143864,-3.2855402824649884
-0.6908849210309166,-3.7047742012626137,-3.3982579009199547
-0.7493503770953139,-3.706076451247088,-3.509896840520011
-0.8098934345780157,-3.7074851123858594,-3.6204178871472714
-0.8724924698381393,-3.709003974794494,-3.729782226101283
-0.9371251292510033,-3.710636802507322,-3.837951455784066
-1.0037683371886936,-3.712387332202761,-3.944887601233757
-1.0723983042525207,-3.7142592719330962,-4.050553127502296
-1.1429905357541146,-3.7162562998591393,-4.15491095287243
-1.2155198404421188,-3.7183820629901283,-4.2579244619096075
-1.2899603394710573,-3.7206401759292747,-4.359557518344104
-1.3662854756091374,-3.7230342196253585,-4.459774477779142
-1.4444680226814783,-3.7255677401307454,-4.558540200220504
-1.5244800952452722,-3.728244247366232,-4.655820062423451
-1.6062931584932674,-3.7310672138931413,-4.7515799700526955
-1.6898780383819338,-3.734040073692991,-4.845786369651261
-1.7752049319805037,-3.737166220955213,-4.93840626041425
-1.8622434180371472,-3.7404490088732585,-5.029407205763464
-1.950962467758333,-3.7438917484495047,-5.118757344718979
-2.041330455797425,-3.747497707309389,-5.206425403063882
-2.133315171448497,-3.7512701085250737,-5.2923807042983375
-2.2268838300412677,-3.7552121294491587,-5.376593180379417
-2.3220030845330077,-3.7593269005587073,-5.459033382243031
-2.418639037293138,-3.7636175043101017,-5.539672490104449
-2.5167572520763577,-3.7680869740050036,-5.618482323534075
-2.61632276617978,-3.772738292667903,-5.695435351305009
-2.7173001027798445,-3.777574391935571,-5.770504701009269
-2.819653283444451,-3.78259815095887,-5.843664168439433
-2.9233458408158306,-3.7878123953172524,-5.914888226732657
-3.028340831459589,-3.793219895946374,-5.984152035274092
-3.1346008488752815,-3.7988233680791645,-6.051431448356733
-3.2420880366638705,-3.8046254702008113,-6.116703023595021
-3.3507641018474095,-3.8106288030179085,-6.1799440300893655
-3.46059032833608,-3.8168359084423016,-6.241132456339015
-3.5715275905378734,-3.8232492685899055,-6.30024701790077
-3.6835363671060346,-3.829871304794863,-6.357267164791032
-3.796576754819389,-3.8367043766395064,-6.412173088628915
-3.9106084825906415,-3.8437507810003826,-6.4649457295181545
-4.025590925597693,-3.851012751110793,-6.515566782665619
-4.141483119532963,-3.858492455640168,-6.564018704734439
-4.258243785682577,-3.8661919855645706,-6.610284720183564
-4.375831380606404,-3.874113310387466,-6.654348828048828
-4.494204075136641,-3.8822583125936694,-6.696195807123317
-4.613319756030377,-3.8906288007740986,-6.735811221232443
-4.733136040711227,-3.899226508798031,-6.773181424484779
-4.853610292111315,-3.908053095010415,-6.808293566254194
-4.974699633609143,-3.9171101414581093,-6.8411355958884705
-5.096360964058323,-3.9263991531452818,-6.871696267142502
-5.218550972902218,-3.9359215573181774,-6.899965142334321
-5.341226155369198,-3.945678702779743,-6.925932596222238
-5.4643428277436525,-3.9556718592341076,-6.949589819601502
-5.587857142707313,-3.9659022166613975,-6.970928822619012
-5.711725104745924,-3.976370884723,-6.989942437804589
-5.835902585615941,-3.987078892197522,-7.006624322817592
-5.960345339865943,-3.998027186447722,-7.020968962907517
-6.085009020407626,-4.009216632918532,-7.032971673087584
-6.209849194130896,-4.020648014666418,-7.042628600020138
-6.334821357557874,-4.032322031920224,-7.049936723613036
-6.459880952530386,-4.044239301673705,-7.054893858326073
-6.584983381925555,-4.056400357309834,-7.057498654186756
-6.710084025394164,-4.068805648257121,-7.057750597514754
-6.835138255116246,-4.081455539677968,-7.05565001135443
-6.960101451568632,-4.094350312189246,-7.0511980556150675
-7.084929019298914,-4.107490161615162,-7.044396726918332
-7.209576402700362,-4.120875198772523,-7.035248858152789
-7.333999101782393,-4.134505449288472,-7.0237581177352775
-7.458152687931024,-4.148380853450759,-7.009929008579057
-7.581992819653929,-4.162501266090547,-6.9937668667687936
-7.705475258304547,-4.176866456497879,-6.975277859942494
-7.828555883779758,-4.191476108369798,-6.954468985380664
-7.951190710185637,-4.206329819791111,-6.931348067802951
-8.07333590146581,-4.221427103247767,-6.905923756872809
-8.194947786986887,-4.2367673856729855,-6.878205524410634
-8.315982877075532,-4.252350008525884,-6.848203661316052
-8.436397878501657,-4.268174227902786,-6.815929274200114
-8.556149709902297,-4.2842392146809996,-6.781394281728182
-8.675195517140612,-4.300544054695123,-6.74461141067455
-8.793492688594736,-4.317087748945635,-6.705594191689712
-8.91099887037086,-4.333869213839971,-6.664356954781574
-9.027671981435223,-4.350887281465648,-6.620914824511711
-9.143470228659638,-4.368140699895572,-6.57528371490814
-9.258352121775033,-4.385628133525274,-6.527480324096
-9.372276488227778,-4.403348163442017,-6.477522128647683
-9.485202487933417,-4.4212992878255895,-6.425427377654121
-9.597089627922452,-4.43947992238061,-6.371215086518937
-9.707897776872965,-4.457888400800166,-6.314905030477306
-9.81758717952468,-4.47652297526074,-6.25651773784156
-9.926118470969442,-4.495381816947983,-6.1960744829754955
-10.033452690812767,-4.514463016613283,-6.133597278999575
-10.139551297201281,-4.533764585161052,-6.069108870229335
-10.244376180711125,-4.553284454266048,-6.002632724349194
-10.347889678091924,-4.573020477021117,-5.934193024324338
-10.45005458586162,-4.592970428614459,-5.8638146600530066
-10.550834173746889,-4.613132007036719,-5.791523219761972
-10.65019219796436,-4.633502833817244,-5.717344981147894
-10.748092914337644,-4.65408045478937,-5.641306902267391
-10.844501091245322,-4.6748623408844825,-5.563436612178749
-10.939382022395057,-4.695845888954521,-5.4837624013383515
-11.032701539419186,-4.717028422622426,-5.402313211754854
-11.124426024286944,-4.738407193160561,-5.3191186269044115
-11.21452242152866,-4.759979380396555,-5.23420886141018
-11.302958250267556,-4.781742093646084,-5.147614750489538
-11.389701616054296,-4.803692372672604,-5.059367739172516
-11.474721222500044,-4.825827188673398,-4.9694998712949765
-11.557986382703561,-4.848143445291592,-4.878043778270204
-11.639467030467978,-4.870637979653799,-4.785032667642704
-11.719133731302948,-4.8933075634331615,-4.6905003114279795
-11.796957693207988,-4.916148903937075,-4.594481034242275
-11.87291077723296,-4.939158645219358,-4.497009701226225
-11.946965507811449,-4.962333369216538,-4.398121705766533
-12.01909508286317,-4.985669596907718,-4.2978529570198605
-12.089273383661496,-5.009163789497474,-4.196239867243097
-12.157474984462185,-5.032812349621665,-4.0933193389344895
-12.223675161889568,-5.056611622575371,-3.9891287517898495
-12.287849904076621,-5.0805578975627155,-3.883705949478463
-12.349975919555112,-5.104647408968119,-3.7770892262431923
-12.41003064589253,-5.128876337648257,-3.669317313329418
-12.467992258072247,-5.153240812244609,-3.5604293652475185
-12.52383967661355,-5.177736910515816,-3.450464945873661
-12.57755257542834,-5.2023606606896005,-3.33946401439373
-12.62911138941138,-5.2271080428334615,-3.2274669110953407
-12.678497321760865,-5.251974990243972,-3.114514343012833
-12.725692351026497,-5.276957390853906,-3.0006473694304043
-12.770679237882023,-5.302051088656871,-2.885907387248358
-12.81344153161967,-5.3272518851487005,-2.7703361162176963
-12.853963576363464,-5.352555540785396,-2.6539755840482737
-12.892230516999131,-5.377957776456798,-2.5368681113957394
-12.928228304817921,-5.403454274975595,-2.4190562967327156
-12.96194370287201,-5.4290406825811175,-2.3005830011094384
-12.993364291039148,-5.454712610457301,-2.181491332809418
-13.022478470794423,-5.48046563626452,-2.0618246319055844
-13.049275469687018,-5.506295305684253,-1.9416264547223823
-13.07374534551991,-5.532197133976597,-1.8209405582095397
-13.09587899023084,-5.5581666075496114,-1.6998108842329642
-13.115668133472512,-5.58419918554022,-1.5782815437885696
-13.133105345890614,-5.61029030140592,-1.456396801144667
-13.14818404209788,-5.6364353645269665,-1.3342010579187031
-13.160898483343006,-5.662629761818051,-1.2117388370940756
-13.171243779872873,-5.688868859349393,-1.0890547669829433
-13.179215892986972,-5.715148003976242,-0.966193565140745
